pybullet build time: Nov 28 2023 23:45:17
[train] phase=4 algo=ppo n_envs=8 steps=2,000,000 frame_stack=3 -> runs/phase4_descend_jitter2.5x
pybullet build time: Nov 28 2023 23:45:17
pybullet build time: Nov 28 2023 23:45:17
pybullet build time: Nov 28 2023 23:45:17
pybullet build time: Nov 28 2023 23:45:17
pybullet build time: Nov 28 2023 23:45:17
pybullet build time: Nov 28 2023 23:45:17
pybullet build time: Nov 28 2023 23:45:17
pybullet build time: Nov 28 2023 23:45:17
[train] warm-starting from runs/phase3_ppo_best/model.zip
[train] airspace-height anneal 0.0 -> 1.0 over 50% of training (Task 1b descend-only)
Logging to runs/phase4_descend_jitter2.5x/tb/PPO_2
--------------------------------------
| manipularl/             |          |
|    clip_fraction        | 0.424      |
|    clip_range           | 0.2        |
|    entropy_loss         | -17.9      |
|    explained_variance   | 0.34       |
|    learning_rate        | 0.0003     |
|    loss                 | 1.1        |
|    n_updates            | 14580      |
|    policy_gradient_loss | -0.0692    |
|    std                  | 4.38       |
|    value_loss           | 5.43       |
----------------------------------------
----------------------------------------
| manipularl/             |            |
|    airspace_height_frac | 0.516      |
|    collision_rate       | 0.7        |
|    grasp_failure_rate   | 0.838      |
|    insert_depth_mean    | 0          |
|    insert_tilt_deg_mean | 14.2       |
|    success_rate         | 0          |
| rollout/                |            |
|    ep_len_mean          | 60.2       |
|    ep_rew_mean          | -9.68      |
| time/                   |            |
|    fps                  | 481        |
|    iterations           | 126        |
|    time_elapsed         | 1071       |
|    total_timesteps      | 516096     |
| train/                  |            |
|    approx_kl            | 0.20202965 |
|    clip_fraction        | 0.458      |
|    clip_range           | 0.2        |
|    entropy_loss         | -17.9      |
|    explained_variance   | 0.428      |
|    learning_rate        | 0.0003     |
|    loss                 | 1.25       |
|    n_updates            | 14590      |
|    policy_gradient_loss | -0.0721    |
|    std                  | 4.38       |
|    value_loss           | 6.24       |
----------------------------------------
---------------------------------------
| manipularl/             |           |
|    airspace_height_frac | 0.52      |
|    collision_rate       | 0.77      |
|    grasp_failure_rate   | 0.844     |
|    insert_depth_mean    | 0         |
|    insert_tilt_deg_mean | 11        |
|    success_rate         | 0         |
| rollout/                |           |
|    ep_len_mean          | 49.3      |
|    ep_rew_mean          | -8.19     |
| time/                   |           |
|    fps                  | 482       |
|    iterations           | 127       |
|    time_elapsed         | 1079      |
|    total_timesteps      | 520192    |
| train/                  |           |
|    approx_kl            | 0.1918752 |
|    clip_fraction        | 0.468     |
|    clip_range           | 0.2       |
|    entropy_loss         | -17.9     |
|    explained_variance   | 0.479     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.891     |
|    n_updates            | 14600     |
|    policy_gradient_loss | -0.0716   |
|    std                  | 4.39      |
|    value_loss           | 4.54      |
---------------------------------------
----------------------------------------
| manipularl/             |            |
|    airspace_height_frac | 0.524      |
|    collision_rate       | 0.75       |
|    grasp_failure_rate   | 0.84       |
|    insert_depth_mean    | 0          |
|    insert_tilt_deg_mean | 11.3       |
|    success_rate         | 0          |
| rollout/                |            |
|    ep_len_mean          | 50.9       |
|    ep_rew_mean          | -9.14      |
| time/                   |            |
|    fps                  | 482        |
|    iterations           | 128        |
|    time_elapsed         | 1086       |
|    total_timesteps      | 524288     |
| train/                  |            |
|    approx_kl            | 0.24401626 |
|    clip_fraction        | 0.517      |
|    clip_range           | 0.2        |
|    entropy_loss         | -17.9      |
|    explained_variance   | 0.259      |
|    learning_rate        | 0.0003     |
|    loss                 | 1.04       |
|    n_updates            | 14610      |
|    policy_gradient_loss | -0.0775    |
|    std                  | 4.4        |
|    value_loss           | 4.59       |
----------------------------------------
----------------------------------------
| manipularl/             |            |
|    airspace_height_frac | 0.528      |
|    collision_rate       | 0.78       |
|    grasp_failure_rate   | 0.806      |
|    insert_depth_mean    | 0          |
|    insert_tilt_deg_mean | 12.8       |
|    success_rate         | 0          |
| rollout/                |            |
|    ep_len_mean          | 54.9       |
|    ep_rew_mean          | -10.7      |
| time/                   |            |
|    fps                  | 483        |
|    iterations           | 129        |
|    time_elapsed         | 1093       |
|    total_timesteps      | 528384     |
| train/                  |            |
|    approx_kl            | 0.35496408 |
|    clip_fraction        | 0.469      |
|    clip_range           | 0.2        |
|    entropy_loss         | -17.9      |
|    explained_variance   | 0.259      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.879      |
|    n_updates            | 14620      |
|    policy_gradient_loss | -0.078     |
|    std                  | 4.4        |
|    value_loss           | 4.45       |
----------------------------------------
----------------------------------------
| manipularl/             |            |
|    airspace_height_frac | 0.532      |
|    collision_rate       | 0.79       |
|    grasp_failure_rate   | 0.817      |
|    insert_depth_mean    | 0          |
|    insert_tilt_deg_mean | 11.5       |
|    success_rate         | 0          |
| rollout/                |            |
|    ep_len_mean          | 51.2       |
|    ep_rew_mean          | -8.89      |
| time/                   |            |
|    fps                  | 483        |
|    iterations           | 130        |
|    time_elapsed         | 1101       |
|    total_timesteps      | 532480     |
| train/                  |            |
|    approx_kl            | 0.17575783 |
|    clip_fraction        | 0.464      |
|    clip_range           | 0.2        |
|    entropy_loss         | -17.9      |
|    explained_variance   | 0.255      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.993      |
|    n_updates            | 14630      |
|    policy_gradient_loss | -0.081     |
|    std                  | 4.41       |
|    value_loss           | 5.03       |
----------------------------------------
----------------------------------------
| manipularl/             |            |
|    airspace_height_frac | 0.537      |
|    collision_rate       | 0.74       |
|    grasp_failure_rate   | 0.83       |
|    insert_depth_mean    | 0          |
|    insert_tilt_deg_mean | 13         |
|    success_rate         | 0          |
| rollout/                |            |
|    ep_len_mean          | 57.1       |
|    ep_rew_mean          | -9.92      |
| time/                   |            |
|    fps                  | 483        |
|    iterations           | 131        |
|    time_elapsed         | 1108       |
|    total_timesteps      | 536576     |
| train/                  |            |
|    approx_kl            | 0.21914658 |
|    clip_fraction        | 0.503      |
|    clip_range           | 0.2        |
|    entropy_loss         | -17.9      |
|    explained_variance   | 0.0961     |
|    learning_rate        | 0.0003     |
|    loss                 | 0.9        |
|    n_updates            | 14640      |
|    policy_gradient_loss | -0.0792    |
|    std                  | 4.43       |
|    value_loss           | 4.25       |
